,height,weight,day,lastDayEmptied,trashDayTarget
8722,32,28,mon,sun,thur
8723,34,32,tues,sun,thur
8724,38,35,tues,sun,thur
8725,42,37,tues,sun,thur
8726,43,41,tues,sun,thur
8727,46,42,tues,sun,thur
8728,48,45,tues,sun,thur
8729,50,49,tues,sun,thur
8730,54,53,wed,sun,thur
8731,57,54,wed,sun,thur
8732,59,55,wed,sun,thur
8733,60,57,wed,sun,thur
8734,63,59,wed,sun,thur
8735,64,63,wed,sun,thur
8736,66,67,thur,sun,thur
8737,70,69,thur,sun,thur
8738,73,71,thur,sun,thur
8739,75,72,thur,sun,thur
8740,76,75,thur,sun,thur
8741,80,79,thur,sun,thur
8742,0,0,thur,thur,mon
8743,1,4,thur,thur,mon
8744,3,7,fri,thur,mon
8745,4,9,fri,thur,mon
8746,8,12,fri,thur,mon
8747,10,15,fri,thur,mon
8748,13,18,fri,thur,mon
8749,14,19,fri,thur,mon
8750,17,21,fri,thur,mon
8751,21,22,fri,thur,mon
8752,25,25,fri,thur,mon
8753,29,26,fri,thur,mon
8754,33,29,fri,thur,mon
8755,35,32,fri,thur,mon
8756,36,35,fri,thur,mon
8757,38,36,fri,thur,mon
8758,39,38,fri,thur,mon
8759,43,40,sun,thur,mon
8760,45,43,sun,thur,mon
8761,47,47,sun,thur,mon
8762,50,50,sun,thur,mon
8763,52,52,sun,thur,mon
8764,54,56,sun,thur,mon
8765,57,57,mon,thur,mon
8766,60,61,mon,thur,mon
8767,64,63,mon,thur,mon
8768,65,66,mon,thur,mon
8769,69,70,mon,thur,mon
8770,73,71,mon,thur,mon
8771,75,74,mon,thur,mon
8772,79,78,mon,thur,mon
8773,83,82,mon,thur,mon
8774,0,0,mon,mon,thur
8775,1,2,mon,mon,thur
8776,5,3,mon,mon,thur
8777,9,4,mon,mon,thur
8778,11,7,mon,mon,thur
8779,15,11,mon,mon,thur
8780,19,15,mon,mon,thur
8781,23,19,mon,mon,thur
8782,26,21,mon,mon,thur
8783,27,24,tues,mon,thur
8784,31,26,wed,mon,thur
8785,35,30,thur,mon,thur
8786,37,31,thur,mon,thur
8787,41,33,thur,mon,thur
8788,43,37,thur,mon,thur
8789,45,41,thur,mon,thur
8790,48,43,thur,mon,thur
8791,50,46,thur,mon,thur
8792,51,48,thur,mon,thur
8793,54,50,thur,mon,thur
8794,56,51,thur,mon,thur
8795,60,55,thur,mon,thur
8796,61,58,thur,mon,thur
8797,62,60,thur,mon,thur
8798,64,62,thur,mon,thur
8799,65,64,thur,mon,thur
8800,66,67,thur,mon,thur
8801,68,69,thur,mon,thur
8802,70,71,thur,mon,thur
8803,73,74,thur,mon,thur
8804,74,75,thur,mon,thur
8805,78,77,thur,mon,thur
8806,81,78,thur,mon,thur
8807,0,0,thur,thur,mon
8808,4,2,thur,thur,mon
8809,8,3,thur,thur,mon
8810,9,6,thur,thur,mon
8811,13,10,thur,thur,mon
8812,16,12,thur,thur,mon
8813,18,13,thur,thur,mon
8814,22,17,thur,thur,mon
8815,24,19,fri,thur,mon
8816,27,22,fri,thur,mon
8817,31,25,fri,thur,mon
8818,33,28,fri,thur,mon
8819,34,31,fri,thur,mon
8820,36,35,fri,thur,mon
8821,38,39,fri,thur,mon
8822,40,41,fri,thur,mon
8823,43,44,fri,thur,mon
8824,46,46,fri,thur,mon
8825,47,50,fri,thur,mon
8826,49,51,fri,thur,mon
8827,50,55,fri,thur,mon
8828,53,58,fri,thur,mon
8829,55,59,fri,thur,mon
8830,59,63,fri,thur,mon
8831,61,64,fri,thur,mon
8832,62,65,fri,thur,mon
8833,65,66,fri,thur,mon
8834,69,70,sun,thur,mon
8835,70,74,mon,thur,mon
8836,72,76,mon,thur,mon
8837,73,77,mon,thur,mon
8838,77,79,mon,thur,mon
8839,80,81,mon,thur,mon
8840,0,0,mon,mon,tues
8841,3,4,mon,mon,tues
8842,5,6,mon,mon,tues
8843,9,10,mon,mon,tues
8844,12,14,mon,mon,tues
8845,14,16,mon,mon,tues
8846,16,18,mon,mon,tues
8847,17,21,mon,mon,tues
8848,21,25,mon,mon,tues
8849,22,26,mon,mon,tues
8850,24,28,mon,mon,tues
8851,25,32,mon,mon,tues
8852,29,35,mon,mon,tues
8853,32,39,mon,mon,tues
8854,36,41,mon,mon,tues
8855,37,43,mon,mon,tues
8856,41,44,mon,mon,tues
8857,45,45,tues,mon,tues
8858,46,48,tues,mon,tues
8859,49,52,tues,mon,tues
8860,52,54,tues,mon,tues
8861,54,58,tues,mon,tues
8862,55,62,tues,mon,tues
8863,59,65,tues,mon,tues
8864,62,67,tues,mon,tues
8865,66,68,tues,mon,tues
8866,70,70,tues,mon,tues
8867,73,74,tues,mon,tues
8868,74,77,tues,mon,tues
8869,77,78,tues,mon,tues
8870,81,79,tues,mon,tues
8871,0,0,tues,tues,wed
8872,3,4,tues,tues,wed
8873,7,7,tues,tues,wed
8874,10,10,tues,tues,wed
8875,14,11,tues,tues,wed
8876,17,15,tues,tues,wed
8877,20,16,tues,tues,wed
8878,23,20,tues,tues,wed
8879,25,22,wed,tues,wed
8880,28,26,wed,tues,wed
8881,29,30,wed,tues,wed
8882,32,31,wed,tues,wed
8883,36,35,wed,tues,wed
8884,39,38,wed,tues,wed
8885,43,40,wed,tues,wed
8886,45,44,wed,tues,wed
8887,48,47,wed,tues,wed
8888,49,48,wed,tues,wed
8889,53,49,wed,tues,wed
8890,55,53,wed,tues,wed
8891,57,55,wed,tues,wed
8892,59,58,wed,tues,wed
8893,63,61,wed,tues,wed
8894,64,63,wed,tues,wed
8895,67,67,wed,tues,wed
8896,69,68,wed,tues,wed
8897,72,71,wed,tues,wed
8898,74,75,wed,tues,wed
8899,75,77,wed,tues,wed
8900,79,78,wed,tues,wed
8901,83,80,wed,tues,wed
8902,0,0,wed,wed,fri
8903,3,2,wed,wed,fri
8904,4,3,thur,wed,fri
8905,7,4,thur,wed,fri
8906,9,5,thur,wed,fri
8907,11,6,thur,wed,fri
8908,14,7,thur,wed,fri
8909,16,8,thur,wed,fri
8910,17,11,thur,wed,fri
8911,20,15,thur,wed,fri
8912,22,16,thur,wed,fri
8913,25,20,thur,wed,fri
8914,26,23,thur,wed,fri
8915,27,25,thur,wed,fri
8916,31,27,thur,wed,fri
8917,34,30,thur,wed,fri
8918,36,32,thur,wed,fri
8919,39,35,thur,wed,fri
8920,41,38,thur,wed,fri
8921,44,41,thur,wed,fri
8922,45,42,thur,wed,fri
8923,47,44,thur,wed,fri
8924,50,45,fri,wed,fri
8925,51,49,fri,wed,fri
8926,54,51,fri,wed,fri
8927,57,53,fri,wed,fri
8928,60,56,fri,wed,fri
8929,63,60,fri,wed,fri
8930,64,61,fri,wed,fri
8931,68,65,fri,wed,fri
8932,69,69,fri,wed,fri
8933,71,71,fri,wed,fri
8934,72,73,fri,wed,fri
8935,74,77,fri,wed,fri
8936,78,80,fri,wed,fri
8937,0,0,fri,fri,mon
8938,3,3,fri,fri,mon
8939,6,7,fri,fri,mon
8940,8,11,fri,fri,mon
8941,10,14,fri,fri,mon
8942,11,17,fri,fri,mon
8943,12,20,fri,fri,mon
8944,16,23,fri,fri,mon
8945,20,27,fri,fri,mon
8946,24,28,fri,fri,mon
8947,25,32,fri,fri,mon
8948,29,36,fri,fri,mon
8949,31,38,fri,fri,mon
8950,35,41,fri,fri,mon
8951,38,42,fri,fri,mon
8952,42,45,fri,fri,mon
8953,43,47,fri,fri,mon
8954,47,48,sun,fri,mon
8955,49,49,sun,fri,mon
8956,53,51,sun,fri,mon
8957,54,54,mon,fri,mon
8958,58,58,mon,fri,mon
8959,62,60,mon,fri,mon
8960,63,64,mon,fri,mon
8961,65,66,mon,fri,mon
8962,69,68,mon,fri,mon
8963,70,69,mon,fri,mon
8964,72,73,mon,fri,mon
8965,74,74,mon,fri,mon
8966,78,77,mon,fri,mon
8967,82,81,mon,fri,mon
8968,0,0,mon,mon,wed
8969,1,2,mon,mon,wed
8970,3,4,mon,mon,wed
8971,6,8,mon,mon,wed
8972,7,11,mon,mon,wed
8973,8,15,mon,mon,wed
8974,9,19,mon,mon,wed
8975,13,20,mon,mon,wed
8976,17,23,mon,mon,wed
8977,19,25,mon,mon,wed
8978,22,29,mon,mon,wed
8979,26,33,mon,mon,wed
8980,27,37,mon,mon,wed
8981,31,38,mon,mon,wed
8982,32,42,mon,mon,wed
8983,33,45,mon,mon,wed
8984,37,46,mon,mon,wed
8985,39,47,mon,mon,wed
8986,43,49,tues,mon,wed
8987,46,52,tues,mon,wed
8988,49,56,tues,mon,wed
8989,50,58,tues,mon,wed
8990,54,62,tues,mon,wed
8991,55,66,tues,mon,wed
8992,59,68,wed,mon,wed
8993,61,69,wed,mon,wed
8994,65,70,wed,mon,wed
8995,66,74,wed,mon,wed
8996,67,78,wed,mon,wed
8997,71,81,wed,mon,wed
8998,0,0,wed,wed,thur
8999,3,3,wed,wed,thur
9000,6,6,wed,wed,thur
9001,10,9,wed,wed,thur
9002,14,10,wed,wed,thur
9003,17,14,wed,wed,thur
9004,18,17,wed,wed,thur
9005,22,19,wed,wed,thur
9006,25,22,wed,wed,thur
9007,26,24,thur,wed,thur
9008,28,25,thur,wed,thur
9009,31,27,thur,wed,thur
9010,35,29,thur,wed,thur
9011,39,30,thur,wed,thur
9012,43,34,thur,wed,thur
9013,46,38,thur,wed,thur
9014,48,40,thur,wed,thur
9015,50,44,thur,wed,thur
9016,52,48,thur,wed,thur
9017,54,51,thur,wed,thur
9018,58,52,thur,wed,thur
9019,61,53,thur,wed,thur
9020,63,56,thur,wed,thur
9021,67,59,thur,wed,thur
9022,70,61,thur,wed,thur
9023,74,64,thur,wed,thur
9024,77,67,thur,wed,thur
9025,81,68,thur,wed,thur
9026,0,0,thur,thur,fri
9027,3,3,thur,thur,fri
9028,7,6,thur,thur,fri
9029,8,10,thur,thur,fri
9030,12,14,thur,thur,fri
9031,13,17,thur,thur,fri
9032,14,21,thur,thur,fri
9033,16,25,thur,thur,fri
9034,19,28,thur,thur,fri
9035,21,30,thur,thur,fri
9036,23,34,fri,thur,fri
9037,24,36,fri,thur,fri
9038,26,37,fri,thur,fri
9039,30,39,fri,thur,fri
9040,33,41,fri,thur,fri
9041,36,45,fri,thur,fri
9042,39,47,fri,thur,fri
9043,43,51,fri,thur,fri
9044,44,52,fri,thur,fri
9045,45,54,fri,thur,fri
9046,47,57,fri,thur,fri
9047,50,60,fri,thur,fri
9048,54,61,fri,thur,fri
9049,57,63,fri,thur,fri
9050,60,65,fri,thur,fri
9051,63,68,fri,thur,fri
9052,66,72,fri,thur,fri
9053,67,74,fri,thur,fri
9054,69,76,fri,thur,fri
9055,71,77,fri,thur,fri
9056,72,81,fri,thur,fri
9057,0,0,fri,fri,wed
9058,4,1,fri,fri,wed
9059,7,2,fri,fri,wed
9060,10,3,fri,fri,wed
9061,14,7,fri,fri,wed
9062,18,9,fri,fri,wed
9063,19,13,sun,fri,wed
9064,21,15,sun,fri,wed
9065,22,16,sun,fri,wed
9066,26,17,mon,fri,wed
9067,27,21,mon,fri,wed
9068,31,23,mon,fri,wed
9069,34,25,mon,fri,wed
9070,37,26,mon,fri,wed
9071,38,29,mon,fri,wed
9072,40,30,mon,fri,wed
9073,43,32,mon,fri,wed
9074,47,33,mon,fri,wed
9075,49,35,mon,fri,wed
9076,50,39,mon,fri,wed
9077,52,42,mon,fri,wed
9078,54,43,mon,fri,wed
9079,58,47,mon,fri,wed
9080,59,48,mon,fri,wed
9081,62,49,tues,fri,wed
9082,63,51,tues,fri,wed
9083,66,55,tues,fri,wed
9084,67,57,tues,fri,wed
9085,69,59,tues,fri,wed
9086,73,62,tues,fri,wed
9087,76,64,tues,fri,wed
9088,79,65,wed,fri,wed
9089,83,68,wed,fri,wed
9090,0,0,wed,wed,sun
9091,2,3,wed,wed,sun
9092,6,5,wed,wed,sun
9093,9,9,wed,wed,sun
9094,12,11,wed,wed,sun
9095,15,15,wed,wed,sun
9096,17,19,wed,wed,sun
9097,20,21,wed,wed,sun
9098,23,22,wed,wed,sun
9099,26,23,wed,wed,sun
9100,29,25,wed,wed,sun
9101,31,26,wed,wed,sun
9102,35,27,thur,wed,sun
9103,36,28,thur,wed,sun
9104,39,29,thur,wed,sun
9105,40,33,fri,wed,sun
9106,42,35,fri,wed,sun
9107,44,38,fri,wed,sun
9108,46,42,fri,wed,sun
9109,47,45,fri,wed,sun
9110,51,46,fri,wed,sun
9111,52,49,fri,wed,sun
9112,55,51,sun,wed,sun
9113,57,54,sun,wed,sun
9114,58,57,sun,wed,sun
9115,61,61,sun,wed,sun
9116,65,64,sun,wed,sun
9117,68,65,sun,wed,sun
9118,69,69,sun,wed,sun
9119,73,70,sun,wed,sun
9120,75,71,sun,wed,sun
9121,79,73,sun,wed,sun
9122,81,74,sun,wed,sun
9123,0,0,sun,sun,tues
9124,4,2,sun,sun,tues
9125,6,6,mon,sun,tues
9126,9,9,mon,sun,tues
9127,11,12,mon,sun,tues
9128,14,16,mon,sun,tues
9129,18,17,mon,sun,tues
9130,21,19,tues,sun,tues
9131,23,20,tues,sun,tues
9132,25,21,tues,sun,tues
9133,26,23,tues,sun,tues
9134,27,26,tues,sun,tues
9135,31,27,tues,sun,tues
9136,35,31,tues,sun,tues
9137,37,35,tues,sun,tues
9138,38,39,tues,sun,tues
9139,42,40,tues,sun,tues
9140,45,41,tues,sun,tues
9141,48,43,tues,sun,tues
9142,49,46,tues,sun,tues
9143,50,48,tues,sun,tues
9144,54,49,tues,sun,tues
9145,58,50,tues,sun,tues
9146,60,52,tues,sun,tues
9147,63,53,tues,sun,tues
9148,65,54,tues,sun,tues
9149,67,57,tues,sun,tues
9150,69,60,tues,sun,tues
9151,71,61,tues,sun,tues
9152,75,64,tues,sun,tues
9153,77,65,tues,sun,tues
9154,81,68,tues,sun,tues
9155,0,0,tues,tues,fri
9156,1,2,wed,tues,fri
9157,5,5,wed,tues,fri
9158,7,9,wed,tues,fri
9159,8,12,wed,tues,fri
9160,9,13,wed,tues,fri
9161,11,16,wed,tues,fri
9162,13,20,wed,tues,fri
9163,15,22,wed,tues,fri
9164,17,24,wed,tues,fri
9165,21,25,thur,tues,fri
9166,22,26,fri,tues,fri
9167,26,29,fri,tues,fri
9168,29,30,fri,tues,fri
9169,31,33,fri,tues,fri
9170,32,36,fri,tues,fri
9171,36,40,fri,tues,fri
9172,38,41,fri,tues,fri
9173,40,45,fri,tues,fri
9174,43,46,fri,tues,fri
9175,44,47,fri,tues,fri
9176,46,51,fri,tues,fri
9177,49,53,fri,tues,fri
9178,51,57,fri,tues,fri
9179,52,60,fri,tues,fri
9180,54,64,fri,tues,fri
9181,57,66,fri,tues,fri
9182,61,70,fri,tues,fri
9183,63,72,fri,tues,fri
9184,64,75,fri,tues,fri
9185,65,79,fri,tues,fri
9186,67,83,fri,tues,fri
9187,0,0,fri,fri,tues
9188,1,3,fri,fri,tues
9189,5,5,sun,fri,tues
9190,6,7,sun,fri,tues
9191,10,11,sun,fri,tues
9192,12,14,sun,fri,tues
9193,16,18,sun,fri,tues
9194,17,21,sun,fri,tues
9195,21,24,sun,fri,tues
9196,24,28,sun,fri,tues
9197,27,31,sun,fri,tues
9198,29,34,mon,fri,tues
9199,31,36,mon,fri,tues
9200,33,40,mon,fri,tues
9201,34,42,mon,fri,tues
9202,35,43,mon,fri,tues
9203,36,46,mon,fri,tues
9204,37,47,tues,fri,tues
9205,38,51,tues,fri,tues
9206,39,55,tues,fri,tues
9207,41,59,tues,fri,tues
9208,43,63,tues,fri,tues
9209,46,64,tues,fri,tues
9210,48,66,tues,fri,tues
9211,49,68,tues,fri,tues
9212,51,71,tues,fri,tues
9213,54,73,tues,fri,tues
9214,58,75,tues,fri,tues
9215,62,78,tues,fri,tues
9216,65,82,tues,fri,tues
9217,0,0,tues,tues,thur
9218,4,2,tues,tues,thur
9219,5,4,tues,tues,thur
9220,8,8,tues,tues,thur
9221,12,12,tues,tues,thur
9222,13,13,tues,tues,thur
9223,16,14,tues,tues,thur
9224,18,16,tues,tues,thur
9225,21,20,wed,tues,thur
9226,24,24,wed,tues,thur
9227,28,25,wed,tues,thur
9228,30,27,wed,tues,thur
9229,34,29,wed,tues,thur
9230,37,32,wed,tues,thur
9231,39,33,wed,tues,thur
9232,43,35,wed,tues,thur
9233,46,39,wed,tues,thur
9234,50,40,wed,tues,thur
9235,52,42,wed,tues,thur
9236,54,44,wed,tues,thur
9237,56,46,thur,tues,thur
9238,59,49,thur,tues,thur
9239,63,50,thur,tues,thur
9240,66,51,thur,tues,thur
9241,69,52,thur,tues,thur
9242,70,55,thur,tues,thur
9243,74,59,thur,tues,thur
9244,75,62,thur,tues,thur
9245,79,66,thur,tues,thur
9246,81,69,thur,tues,thur
9247,0,0,thur,thur,fri
9248,4,3,thur,thur,fri
9249,5,5,thur,thur,fri
9250,9,8,thur,thur,fri
9251,12,11,thur,thur,fri
9252,14,15,thur,thur,fri
9253,15,17,thur,thur,fri
9254,17,20,thur,thur,fri
9255,19,23,fri,thur,fri
9256,23,26,fri,thur,fri
9257,25,27,fri,thur,fri
9258,29,28,fri,thur,fri
9259,33,29,fri,thur,fri
9260,35,31,fri,thur,fri
9261,39,34,fri,thur,fri
9262,40,36,fri,thur,fri
9263,43,39,fri,thur,fri
9264,44,40,fri,thur,fri
9265,46,44,fri,thur,fri
9266,48,48,fri,thur,fri
9267,52,49,fri,thur,fri
9268,55,52,fri,thur,fri
9269,56,53,fri,thur,fri
9270,59,56,fri,thur,fri
9271,62,58,fri,thur,fri
9272,65,59,fri,thur,fri
9273,67,60,fri,thur,fri
9274,70,61,fri,thur,fri
9275,74,63,fri,thur,fri
9276,78,66,fri,thur,fri
9277,82,70,fri,thur,fri
9278,0,0,fri,fri,wed
9279,3,2,sun,fri,wed
9280,7,5,sun,fri,wed
9281,11,8,sun,fri,wed
9282,13,11,sun,fri,wed
9283,15,15,sun,fri,wed
9284,16,17,sun,fri,wed
9285,18,18,sun,fri,wed
9286,20,19,sun,fri,wed
9287,22,23,sun,fri,wed
9288,23,27,sun,fri,wed
9289,26,29,sun,fri,wed
9290,30,30,sun,fri,wed
9291,33,32,sun,fri,wed
9292,37,36,mon,fri,wed
9293,40,38,mon,fri,wed
9294,44,42,mon,fri,wed
9295,46,44,mon,fri,wed
9296,49,45,mon,fri,wed
9297,51,47,mon,fri,wed
9298,54,48,mon,fri,wed
9299,56,49,mon,fri,wed
9300,60,53,mon,fri,wed
9301,64,55,mon,fri,wed
9302,68,59,mon,fri,wed
9303,69,62,mon,fri,wed
9304,71,65,mon,fri,wed
9305,75,69,mon,fri,wed
9306,76,73,mon,fri,wed
9307,79,75,tues,fri,wed
9308,80,76,wed,fri,wed
9309,0,0,wed,wed,fri
9310,1,2,wed,wed,fri
9311,5,5,wed,wed,fri
9312,8,6,wed,wed,fri
9313,9,8,wed,wed,fri
9314,13,12,wed,wed,fri
9315,16,16,wed,wed,fri
9316,20,19,thur,wed,fri
9317,22,23,thur,wed,fri
9318,25,27,thur,wed,fri
9319,27,28,thur,wed,fri
9320,29,29,thur,wed,fri
9321,33,30,thur,wed,fri
9322,36,32,thur,wed,fri
9323,39,34,thur,wed,fri
9324,43,37,thur,wed,fri
9325,44,38,thur,wed,fri
9326,45,39,thur,wed,fri
9327,46,40,thur,wed,fri
9328,49,44,thur,wed,fri
9329,53,48,thur,wed,fri
9330,54,52,thur,wed,fri
9331,58,53,thur,wed,fri
9332,62,57,thur,wed,fri
9333,64,60,thur,wed,fri
9334,65,62,thur,wed,fri
9335,67,64,thur,wed,fri
9336,70,65,thur,wed,fri
9337,72,67,thur,wed,fri
9338,73,68,thur,wed,fri
9339,74,69,fri,wed,fri
9340,77,73,fri,wed,fri
9341,79,77,fri,wed,fri
9342,83,81,fri,wed,fri
9343,0,0,fri,fri,sun
9344,2,2,fri,fri,sun
9345,5,6,fri,fri,sun
9346,8,8,fri,fri,sun
9347,9,11,fri,fri,sun
9348,10,15,fri,fri,sun
9349,13,18,fri,fri,sun
9350,17,19,fri,fri,sun
9351,21,22,fri,fri,sun
9352,22,24,fri,fri,sun
9353,24,26,fri,fri,sun
9354,27,29,sun,fri,sun
9355,31,31,sun,fri,sun
9356,32,35,sun,fri,sun
9357,34,36,sun,fri,sun
9358,35,40,sun,fri,sun
9359,39,42,sun,fri,sun
9360,40,43,sun,fri,sun
9361,43,44,sun,fri,sun
9362,44,45,sun,fri,sun
9363,45,47,sun,fri,sun
9364,49,51,sun,fri,sun
9365,51,54,sun,fri,sun
9366,52,56,sun,fri,sun
9367,56,58,sun,fri,sun
9368,58,61,sun,fri,sun
9369,61,62,sun,fri,sun
9370,63,63,sun,fri,sun
9371,67,67,sun,fri,sun
9372,69,71,sun,fri,sun
9373,71,73,sun,fri,sun
9374,73,74,sun,fri,sun
9375,76,77,sun,fri,sun
9376,78,80,sun,fri,sun
9377,0,0,sun,sun,tues
9378,4,3,mon,sun,tues
9379,6,6,mon,sun,tues
9380,9,9,mon,sun,tues
9381,13,11,mon,sun,tues
9382,15,15,mon,sun,tues
9383,17,18,mon,sun,tues
9384,18,19,mon,sun,tues
9385,22,23,mon,sun,tues
9386,25,24,mon,sun,tues
9387,29,27,mon,sun,tues
9388,33,30,mon,sun,tues
9389,37,34,mon,sun,tues
9390,41,38,tues,sun,tues
9391,43,42,tues,sun,tues
9392,44,46,tues,sun,tues
9393,48,50,tues,sun,tues
9394,49,53,tues,sun,tues
9395,51,55,tues,sun,tues
9396,52,59,tues,sun,tues
9397,54,61,tues,sun,tues
9398,58,65,tues,sun,tues
9399,61,66,tues,sun,tues
9400,64,69,tues,sun,tues
9401,65,73,tues,sun,tues
9402,67,74,tues,sun,tues
9403,68,76,tues,sun,tues
9404,70,79,tues,sun,tues
9405,73,81,tues,sun,tues
9406,0,0,tues,tues,thur
9407,3,3,tues,tues,thur
9408,5,6,tues,tues,thur
9409,7,9,tues,tues,thur
9410,11,11,tues,tues,thur
9411,13,14,wed,tues,thur
9412,17,18,wed,tues,thur
9413,21,19,wed,tues,thur
9414,23,23,wed,tues,thur
9415,25,27,wed,tues,thur
9416,29,30,wed,tues,thur
9417,32,34,wed,tues,thur
9418,34,38,wed,tues,thur
9419,38,41,wed,tues,thur
9420,41,42,wed,tues,thur
9421,42,45,wed,tues,thur
9422,44,49,wed,tues,thur
9423,45,52,wed,tues,thur
9424,48,56,wed,tues,thur
9425,49,60,wed,tues,thur
9426,50,61,wed,tues,thur
9427,53,62,wed,tues,thur
9428,55,63,thur,tues,thur
9429,58,66,thur,tues,thur
9430,62,67,thur,tues,thur
9431,66,71,thur,tues,thur
9432,68,72,thur,tues,thur
9433,72,76,thur,tues,thur
9434,75,77,thur,tues,thur
9435,79,78,thur,tues,thur
9436,80,82,thur,tues,thur
9437,0,0,thur,thur,fri
9438,4,4,thur,thur,fri
9439,7,7,thur,thur,fri
9440,9,9,thur,thur,fri
9441,10,11,thur,thur,fri
9442,11,12,thur,thur,fri
9443,13,15,thur,thur,fri
9444,15,18,thur,thur,fri
9445,19,20,thur,thur,fri
9446,20,21,thur,thur,fri
9447,22,23,thur,thur,fri
9448,26,25,thur,thur,fri
9449,28,26,thur,thur,fri
9450,30,27,thur,thur,fri
9451,34,28,thur,thur,fri
9452,37,29,thur,thur,fri
9453,40,31,thur,thur,fri
9454,43,34,thur,thur,fri
9455,45,36,thur,thur,fri
9456,48,39,thur,thur,fri
9457,50,42,fri,thur,fri
9458,53,44,fri,thur,fri
9459,54,48,fri,thur,fri
9460,55,49,fri,thur,fri
9461,58,50,fri,thur,fri
9462,60,53,fri,thur,fri
9463,63,57,fri,thur,fri
9464,66,59,fri,thur,fri
9465,70,63,fri,thur,fri
9466,73,67,fri,thur,fri
9467,74,69,fri,thur,fri
9468,76,71,fri,thur,fri
9469,78,74,fri,thur,fri
9470,82,78,fri,thur,fri
9471,0,0,fri,fri,sun
9472,4,3,fri,fri,sun
9473,5,6,fri,fri,sun
9474,6,10,fri,fri,sun
9475,10,13,fri,fri,sun
9476,12,16,fri,fri,sun
9477,14,17,fri,fri,sun
9478,16,18,fri,fri,sun
9479,20,22,fri,fri,sun
9480,21,24,fri,fri,sun
9481,24,28,fri,fri,sun
9482,26,32,sun,fri,sun
9483,27,36,sun,fri,sun
9484,31,40,sun,fri,sun
9485,35,44,sun,fri,sun
9486,39,47,sun,fri,sun
9487,42,50,sun,fri,sun
9488,45,52,sun,fri,sun
9489,47,56,sun,fri,sun
9490,51,59,sun,fri,sun
9491,52,60,sun,fri,sun
9492,55,64,sun,fri,sun
9493,57,65,sun,fri,sun
9494,61,67,sun,fri,sun
9495,62,71,sun,fri,sun
9496,63,72,sun,fri,sun
9497,64,75,sun,fri,sun
9498,68,78,sun,fri,sun
9499,71,80,sun,fri,sun
9500,0,0,sun,sun,tues
9501,3,4,sun,sun,tues
9502,5,7,sun,sun,tues
9503,8,10,sun,sun,tues
9504,10,14,mon,sun,tues
9505,13,15,mon,sun,tues
9506,17,19,mon,sun,tues
9507,18,21,mon,sun,tues
9508,19,24,mon,sun,tues
9509,23,25,mon,sun,tues
9510,27,27,mon,sun,tues
9511,29,28,mon,sun,tues
9512,31,31,mon,sun,tues
9513,32,32,mon,sun,tues
9514,35,33,mon,sun,tues
9515,36,36,mon,sun,tues
9516,39,39,mon,sun,tues
9517,40,43,mon,sun,tues
9518,43,44,mon,sun,tues
9519,47,46,mon,sun,tues
9520,48,49,mon,sun,tues
9521,52,52,mon,sun,tues
9522,55,53,mon,sun,tues
9523,57,57,mon,sun,tues
9524,60,58,mon,sun,tues
9525,64,62,mon,sun,tues
9526,66,63,mon,sun,tues
9527,70,65,mon,sun,tues
9528,71,68,mon,sun,tues
9529,75,70,mon,sun,tues
9530,78,74,mon,sun,tues
9531,82,78,tues,sun,tues
9532,0,0,tues,tues,wed
9533,3,1,tues,tues,wed
9534,5,3,tues,tues,wed
9535,7,5,tues,tues,wed
9536,11,8,tues,tues,wed
9537,15,9,tues,tues,wed
9538,18,12,tues,tues,wed
9539,19,15,tues,tues,wed
9540,20,17,tues,tues,wed
9541,24,21,tues,tues,wed
9542,26,24,tues,tues,wed
9543,27,27,tues,tues,wed
9544,30,31,tues,tues,wed
9545,32,33,tues,tues,wed
9546,34,37,tues,tues,wed
9547,35,40,tues,tues,wed
9548,37,41,tues,tues,wed
9549,39,44,tues,tues,wed
9550,41,47,tues,tues,wed
9551,44,48,tues,tues,wed
9552,46,51,tues,tues,wed
9553,48,53,tues,tues,wed
9554,49,56,tues,tues,wed
9555,51,57,tues,tues,wed
9556,52,59,tues,tues,wed
9557,56,62,tues,tues,wed
9558,58,64,tues,tues,wed
9559,61,68,wed,tues,wed
9560,63,69,wed,tues,wed
9561,65,70,wed,tues,wed
9562,67,72,wed,tues,wed
9563,69,73,wed,tues,wed
9564,71,77,wed,tues,wed
9565,74,80,wed,tues,wed
9566,0,0,wed,wed,fri
9567,1,2,wed,wed,fri
9568,2,5,wed,wed,fri
9569,5,9,wed,wed,fri
9570,9,11,wed,wed,fri
9571,10,13,wed,wed,fri
9572,11,15,wed,wed,fri
9573,12,19,wed,wed,fri
9574,14,20,wed,wed,fri
9575,17,22,wed,wed,fri
9576,21,25,wed,wed,fri
9577,23,29,wed,wed,fri
9578,24,30,wed,wed,fri
9579,26,33,wed,wed,fri
9580,27,36,wed,wed,fri
9581,31,39,wed,wed,fri
9582,32,40,wed,wed,fri
9583,35,42,wed,wed,fri
9584,39,45,wed,wed,fri
9585,40,46,wed,wed,fri
9586,41,50,thur,wed,fri
9587,42,54,thur,wed,fri
9588,44,56,thur,wed,fri
9589,47,60,thur,wed,fri
9590,51,62,thur,wed,fri
9591,55,65,thur,wed,fri
9592,59,68,thur,wed,fri
9593,61,71,thur,wed,fri
9594,64,73,thur,wed,fri
